gene	correlation_coef	P
RPS24	-0.0272833221881852	0.878267771239382
RPS25	0.0712770917791369	0.698270641284622
RPS26	0.445696013715077	6.90688851830925e-05
RPS27	NA	NA
RPS27A	-0.0286949157687521	0.804343800589881
RPS27L	-0.082971590028022	0.473125780697196
RPS28	0.280520988834735	0.0147793111118724
RPS29	0.619488700385982	1.31215668280802e-07
RPS3	0.440988589541555	5.96609784829153e-05
RPS3A	0.59397602442316	2.426708227209e-08
RPS4X	0.158654559885604	0.168152836623381
RPS4Y1	NA	NA
RPS5	0.39214592820078	0.000420009046725077
RPS6	0.430436470952358	9.33062751786128e-05
RPS6KA1	0.632518062245298	6.79709182055154e-10
RPS6KA3	0.830379209056619	9.81605004211923e-21
RPS6KA4	0.561167268322823	1.10385617253175e-07
RPS6KA5	0.513404754181435	1.79907766565861e-06
RPS6KB1	0.548292838592158	2.73149054493115e-06
RPS6KB2	0.220781874013597	0.0846340295200381
RPS6KC1	0.48519717263413	7.74008343280343e-06
RPS7	0.222454727711721	0.0518298136209997
RPS8	0.628298289726833	9.52469746414684e-10
RPS9	0.58850683682057	3.31488702931111e-05
RPSA	0.445134938502365	6.29285025595427e-05
RPTOR	0.671561546297462	2.30871061322854e-11
RPUSD1	NA	NA
RPUSD2	0.5333241961302	1.67920271269079e-06
RPUSD3	NA	NA
RPUSD4	NA	NA
RQCD1	NA	NA
RRAD	0.822725577228471	4.16903664520092e-10
RRAGA	-0.0610329736731555	0.792699563243289
RRAGB	NA	NA
RRAGC	0.640033092095935	1.86120777727793e-09
RRAGD	0.0820362332369428	0.696655137970385
RRAS	-0.00107334695827565	0.997652056233778
RRAS2	0.602397106650405	2.73197906759094e-08
RRBP1	0.800833317477448	2.27615533676172e-18
RREB1	0.625900803987022	1.15112455168954e-09
RRM1	0.75043172912176	2.9333292505051e-09
RRM2	0.798426492711059	3.40647683595893e-18
RRM2B	0.223032409266415	0.155680527312005
RRN3	0.436828457185791	0.000195820682541326
RRP1	0.491157909299288	0.000104737641783618
RRP12	0.521145672161474	1.17764991352043e-06
RRP15	0.256656588268028	0.0477565496963348
RRP1B	0.812338777114076	3.06115736144503e-19
RRP36	NA	NA
RRP7A	-0.0263771100712399	0.88228254376954
RRP8	0.730755270921821	4.55778946862274e-14
RRP9	0.245215463666075	0.0422731872699418
RRS1	0.13456591664682	0.606608548994477
RSAD1	NA	NA
RSAD2	NA	NA
RSBN1	0.253852638977622	0.0567246511755239
RSBN1L	0.148215539855964	0.204424067660755
RSF1	0.92811531337648	6.46857995564642e-34
RSL1D1	0.778557013047207	7.81525977515373e-17
RSL24D1	NA	NA
RSPH1	NA	NA
RSPRY1	NA	NA
RSRC1	0.129356701377405	0.278819194795944
RSRC2	0.344547128151242	0.00264647989942174
RSU1	0.275902025484359	0.15527844245246
RTBDN	NA	NA
RTCA	0.49259353222834	0.0105713472727006
RTCB	0.144774514188672	0.22835891559724
RTEL1	0.302535648303136	0.0109097753651697
RTF1	0.168874176165471	0.142051415217798
RTFDC1	0.526636879990909	0.00057302558381245
RTKN	0.54478726083553	3.01900683319413e-07
RTN1	0.810400804531143	4.33293375201224e-19
RTN2	NA	NA
RTN3	0.290113964846942	0.0104852914562535
RTN4	0.672248928847944	2.16533119074172e-11
RTN4IP1	NA	NA
RTN4RL2	NA	NA
RTP4	NA	NA
RTTN	NA	NA
RUFY1	0.486169654864904	7.37603233387991e-06
RUFY2	0.0924540067739709	0.453333730718098
RUFY3	0.440545077100762	7.63864615924711e-05
RUNDC1	0.747680492004925	5.62839705887958e-15
RUNX1	0.660568573956432	6.29312011525019e-11
RUNX2	0.607033382901772	1.99953079263017e-08
RUNX3	0.590920436491829	3.42249980570889e-07
RUSC1	0.0322004688038087	0.909300456208234
RUSC2	0.285517439196543	0.166511989430851
RUVBL1	0.296096437978208	0.0388527648083072
RUVBL2	0.0975974234903422	0.482623630520857
RWDD1	0.0342771393425725	0.827264763894444
RWDD2A	NA	NA
RWDD2B	0.275966906279595	0.01895381247416
RWDD3	NA	NA
RWDD4	0.0718312877431071	0.738722531786659
RXRA	0.251694602522095	0.0272326714502996
RXRB	NA	NA
RYBP	0.642591844876433	1.5298318790526e-09
RYR2	NA	NA
RYR3	NA	NA
S100A1	NA	NA
S100A10	0.642025137561442	7.0561527299344e-10
S100A11	0.747586939184635	5.69642167740592e-15
S100A12	0.829729617372738	1.59738382531934e-07
S100A13	0.746515679826296	6.53407112427761e-15
S100A14	0.729370629172477	0.00710406461180561
S100A16	0.835974327106649	3.99479311457101e-19
S100A2	0.795716589915911	0.0323425944664677
S100A3	NA	NA
S100A4	0.465494149361596	2.26418114156006e-05
S100A6	0.780433721680989	1.52809688434746e-16
S100A7	0.95783360324537	2.2758532534065e-24
S100A7A	NA	NA
S100A8	0.940794539598976	9.03471468178973e-23
S100A9	0.89117248705684	6.46020132787027e-22
S100B	0.949076826020921	5.92750257457547e-10
S100G	NA	NA
S100P	0.859296871046178	1.76994064199265e-21
S100PBP	0.503563029730895	0.079365483555991
SAA1	NA	NA
SAA2.SAA4	NA	NA
SAAL1	0.41080054163439	0.000911420318341129
SAC3D1	0.324695459516056	0.00781579583910356
SACM1L	0.607356816164316	0.0163332231136163
SACS	-0.00239404487869865	0.98564238652492
SAE1	0.286879382678894	0.018586328735684
SAFB	0.460552888945505	2.50171803660594e-05
SAFB2	0.402899169932254	0.000280297949957254
SALL2	0.640432156031517	4.16629131970811e-07
SAMD1	0.669490967015476	1.73354655690176e-10
SAMD12	NA	NA
SAMD4A	0.239337908717693	0.0373162633411184
SAMD4B	0.65788715814966	7.98666046845725e-11
SAMD9	0.532527329320237	1.0413174931831e-06
SAMD9L	NA	NA
SAMHD1	0.871955421347989	5.7257568277027e-25
SAMM50	NA	NA
SAMSN1	0.788447206558625	1.71347688857861e-17
SAP130	0.368620998440991	0.0009712912660539
SAP18	0.671078794705794	2.1463344256033e-06
SAP30	0.0483153681624196	0.726120371826741
SAP30BP	0.678995594835939	1.14353351968984e-11
SAP30L	0.323681451022024	0.015924677761707
SAPCD2	0.36615076489602	0.0170888497613642
SAR1A	0.316772345527852	0.0090085372884859
SAR1B	0.536900973191417	9.75802595986566e-06
SARDH	NA	NA
SARM1	0.471344816939858	0.000125991286756908
SARNP	-0.0457178350082857	0.692977798951661
SARS	0.082356459550261	0.54249897771162
SARS2	0.33581534987403	0.00344383157696326
SART1	0.47879491521753	1.05902758097425e-05
SART3	0.4668346403026	1.87100792295901e-05
SASH1	0.902803067100482	3.3138902049365e-29
SASH3	0.812125776186913	3.1809413887321e-19
SASS6	NA	NA
SAT2	NA	NA
SATB1	NA	NA
SAV1	0.69718644082557	2.63110352892353e-12
SAYSD1	NA	NA
SBDS	0.428790548505162	0.00329388307189095
SBF1	0.522872295245417	1.06990225496921e-06
SBF2	0.422807900721082	0.00014183502858664
SBNO1	0.482181411555871	8.97893360958363e-06
SBNO2	NA	NA
SBSN	NA	NA
SBSPON	NA	NA
SCAF1	0.58490745808049	2.32381091060002e-08
SCAF11	0.755810324420169	1.94131103335266e-15
SCAF4	0.466205426824323	1.92674662438285e-05
SCAF8	0.426063207550882	0.000111827659985876
SCAI	NA	NA
SCAMP1	NA	NA
SCAMP2	0.166896589322557	0.425232249652316
SCAMP3	0.731504894350936	4.16845787154024e-14
SCAMP4	NA	NA
SCAND1	NA	NA
SCAP	0.571674573671926	0.00678061986849451
SCAPER	-0.0572594905821875	0.630391082161417
SCARB1	NA	NA
SCARB2	0.67772122685917	0.00773582112256479
SCARF1	0.296230385540741	0.0750347037677652
SCARF2	0.622483262328575	3.98403909509609e-08
SCCPDH	0.751800857101738	1.67429592460266e-06
SCD	0.650456017705868	1.8527812068745e-08
SCD5	NA	NA
SCEL	0.590339176144729	0.000375655021384403
SCFD1	0.632459829915984	6.8290506983913e-10
SCFD2	NA	NA
SCG2	NA	NA
SCG3	NA	NA
SCGB1A1	NA	NA
SCGB1D2	NA	NA
SCGB2A1	NA	NA
SCGB2A2	0.911651434398549	5.6316306135561e-08
SCGN	0.924853012673308	0.0244480550188301
SCHIP1	0.558075173876236	0.000100883640038477
SCIN	0.71640147012523	2.63528701108824e-05
SCLT1	NA	NA
SCLY	0.187889842080505	0.200949697615994
SCMH1	0.359450474917419	0.156467876351162
SCML2	0.64249381888098	6.79593005711655e-10
SCN7A	NA	NA
SCNM1	0.501264099525304	0.00115154347754089
SCO1	0.358558423161725	0.343351423235718
SCO2	NA	NA
SCOC	NA	NA
SCP2	0.447876395493181	4.42001169505702e-05
SCPEP1	0.709524307688976	0.000103334796793292
SCRG1	NA	NA
SCRIB	0.784771957378043	3.03967128340711e-17
SCRN1	0.699279470689261	1.71301865233688e-05
SCRN2	0.549111496736572	6.41725855950353e-05
SCRN3	0.432307815734664	0.140127509601325
SCUBE1	NA	NA
SCUBE2	NA	NA
SCUBE3	NA	NA
SCYL1	0.570825453262684	7.28477409486049e-08
SCYL2	0.437839052779963	6.82858645193873e-05
SCYL3	0.722744307463679	1.16214201811549e-13
SDAD1	0.603436625095908	6.2970560838479e-09
SDC1	0.362316025772401	0.00971898090259993
SDC2	NA	NA
SDC4	NA	NA
SDCBP	0.73162324061991	6.06842893914709e-14
SDCBP2	NA	NA
SDCCAG3	0.564740762423435	8.79890595941465e-08
SDCCAG8	0.0574924043136949	0.619433603475339
SDE2	0.455101296930961	3.20435533201217e-05
SDF2	0.190429220965852	0.408335062746596
SDF2L1	0.723211489119559	0.000466911398328087
SDF4	0.254534705861858	0.0362005521201472
SDHA	0.59124143547802	2.37916018761454e-05
SDHAF1	NA	NA
SDHAF2	NA	NA
SDHB	0.339299897049529	0.00982307895280513
SDHC	NA	NA
SDPR	0.930279094147488	2.1396513920378e-34
SDR16C5	NA	NA
SDR39U1	0.778148345410826	0.0135261023283772
SDS	NA	NA
SDSL	0.185730791623544	0.491019148870418
SEC11A	NA	NA
SEC11C	NA	NA
SEC13	0.583464677630632	2.56375687610177e-08
SEC14L1	0.732175789876611	4.66491399091273e-10
SEC14L2	0.697716927884974	2.81696822595747e-07
SEC14L4	NA	NA
SEC16A	0.817093486825299	1.28282275820826e-19
SEC22A	NA	NA
SEC22B	0.359667301059467	0.0013150221499485
SEC23A	0.558723254956255	6.63880825246192e-05
SEC23B	0.595337695226199	6.39315633018126e-05
SEC23IP	0.468121396022615	1.7616737996544e-05
SEC24A	0.462026222273093	0.000383814676285507
SEC24B	0.500022220467985	3.65370245409244e-06
SEC24C	0.511103231024406	2.03656607912517e-06
SEC24D	0.649311076737421	3.69211860876835e-09
SEC31A	0.61372186133081	2.9405590819434e-09
SEC61A1	0.603978335900955	0.000197860475825201
SEC61B	0.554522903590292	5.23299315050558e-07
SEC61G	NA	NA
SEC62	0.751566818947747	4.29865601775836e-14
SEC63	0.364587390966508	0.0265160290020874
SECISBP2	0.0435073888998141	0.709014949434326
SECISBP2L	0.204576938380821	0.0743066891329815
SECTM1	NA	NA
SEH1L	0.171375824099718	0.175727917479078
SEL1L	0.254399068241382	0.066023573441096
SELENBP1	0.903434259753769	3.65669301288892e-18
SELK	NA	NA
SELL	NA	NA
SELM	NA	NA
SELO	NA	NA
SELP	NA	NA
SELT	NA	NA
SEMA3B	NA	NA
SEMA3C	NA	NA
SEMA3F	NA	NA
SEMA3G	NA	NA
SEMA4A	NA	NA
SEMA4B	0.257208032404504	0.0248963487256484
SEMA4C	0.394573265746567	0.00502340362561361
SEMA4D	NA	NA
SEMA7A	NA	NA
SEMG1	NA	NA
SENP1	0.340867707171804	0.00241666234807067
SENP2	-0.0141148885182554	0.907673926857862
SENP3	0.518580133913286	1.35679137578149e-06
SENP5	-0.147519372797052	0.420406116194151
SENP6	0.437514514433872	0.000135999757916436
SENP7	0.257158409581277	0.0239605015937488
SENP8	NA	NA
SEP15	0.289635840103089	0.041331072287486
SEPHS1	0.594332231452308	3.39478504421693e-06
SEPHS2	0.677505015052321	1.31867324506317e-11
SEPN1	NA	NA
SEPP1	0.602334449914296	1.36746829115389e-08
SEPSECS	NA	NA
SEPT1	0.949489547945593	1.71273010932094e-39
SEPT10	0.68787971966145	4.80570234275157e-12
SEPT11	0.722110945621538	1.24966827652276e-13
SEPT2	0.56374964379538	9.3725939538644e-08
SEPT3	NA	NA
SEPT4	0.802139727399606	1.82454179812562e-18
SEPT5	0.778020699567649	8.4667002223502e-17
SEPT6	0.537144061999842	4.74158773729011e-07
SEPT7	0.548817266941989	2.36873215001817e-07
SEPT8	0.582246433433779	5.28279776344115e-08
SEPT9	0.465933988378955	1.95126698739986e-05
SEPW1	NA	NA
SERAC1	NA	NA
SERBP1	0.615100845308645	2.64961796599097e-09
SERF2	0.510251799807867	4.28095584752465e-05
SERGEF	NA	NA
SERHL2	NA	NA
SERINC1	0.637385640020151	8.68306962654848e-09
SERINC3	0.10140852879465	0.593885538366487
SERPINA1	0.959850300839751	3.77331201583276e-43
SERPINA10	0.248211456155282	0.277970782732703
SERPINA11	NA	NA
SERPINA3	0.825598944604559	2.53740032120801e-20
SERPINA4	NA	NA
SERPINA5	0.247717280740896	0.592245346665213
SERPINA6	0.808330488833972	0.000467109964868244
SERPINA7	0.360720768770231	0.205138450287995
SERPINB1	0.746166248156654	4.28147833628238e-13
SERPINB10	NA	NA
SERPINB2	NA	NA
SERPINB3	NA	NA
SERPINB4	NA	NA
SERPINB5	0.911747863238729	3.57895268907443e-09
SERPINB6	0.827033866661479	1.09912529282723e-19
SERPINB7	NA	NA
SERPINB8	NA	NA
SERPINB9	0.252083258157614	0.19563025002926
SERPINC1	0.823734613722196	3.64641938523672e-20
SERPIND1	0.538056837277977	4.65731972441128e-05
SERPINE1	NA	NA
SERPINE2	NA	NA
SERPINF1	0.794181122367321	6.84667434600097e-18
SERPINF2	0.356635545036049	0.0489112481097235
SERPING1	0.809149972679785	3.41472580109408e-12
SERPINH1	0.712457730634805	3.68933181944712e-13
SERPINI1	NA	NA
SESN1	-0.066117533351176	0.723799071472502
SESN2	NA	NA
SESN3	NA	NA
SESTD1	NA	NA
SET	0.547761869209099	2.5248672655461e-07
SETD1A	0.515760930226825	1.58311754237668e-06
SETD1B	0.258474346756068	0.0283620082407594
SETD2	0.564205481940355	9.10447149948471e-08
SETD3	0.228363716058496	0.0503524893413294
SETD5	0.0887999166523419	0.539716354616312
SETD6	NA	NA
SETD7	0.731317324683597	1.42024615913852e-12
SETD8	NA	NA
SETD9	NA	NA
SETDB1	0.437080239329731	7.0529870528604e-05
SETMAR	0.315382651416166	0.00619900817899239
SETX	0.572175132010738	5.44220972513074e-08
SEZ6L2	NA	NA
SF1	0.520175726995543	1.24258272623791e-06
SF3A1	0.650917748606806	1.46745009677453e-10
SF3A2	0.336878815808225	0.0127420185798512
SF3A3	0.492104628100082	5.47945860123633e-06
SF3B1	0.407138689345892	0.000238082517292041
SF3B2	0.673420266591636	1.94045680513018e-11
SF3B3	0.421578312488106	0.000183456467126593
SF3B4	-0.162321062187119	0.448568641863893
SF3B5	0.584899408594882	0.00535255247671383
SF3B6	0.229765783517199	0.344007022512974
SFMBT1	NA	NA
SFMBT2	NA	NA
SFN	0.652718864016095	6.75716125847519e-09
SFPQ	0.555279295392949	1.59470141705673e-07
SFR1	NA	NA
SFRP1	NA	NA
SFRP2	0.803348788627849	2.28539081704727e-06
SFRP4	0.732636664969362	0.000544156635308275
SFSWAP	0.559945249418122	1.19213585057067e-07
SFT2D2	0.648918098406505	3.30645565875997e-05
SFT2D3	NA	NA
SFXN1	0.684653399377416	0.00122121724218253
SFXN2	NA	NA
SFXN3	NA	NA
SFXN4	NA	NA
SFXN5	NA	NA
SGCB	NA	NA
SGCD	NA	NA
SGCE	NA	NA
SGIP1	0.686326018580162	7.42661327863299e-06
SGK223	0.634565514581808	5.76000600265228e-10
SGK3	NA	NA
SGMS1	NA	NA
SGOL1	0.103628789172116	0.606986535147068
SGPL1	0.422868251238721	0.00246942641895238
SGPP1	0.501902329909991	0.00181563176762812
SGSH	NA	NA
SGSM2	NA	NA
SGSM3	0.572380871639913	5.36942125342905e-08
SGTA	0.538042248108354	4.49918980587761e-07
SGTB	0.0323709388747944	0.825244490407538
SH2B1	0.609465221486267	4.0432508440236e-09
SH2B2	0.310823066087725	0.0297237889774647
SH2D1A	NA	NA
SH2D2A	NA	NA
SH2D3A	0.324281575257071	0.0074246848780111
SH2D3C	0.187549252237879	0.14104448046807
SH2D4A	0.753390402426366	6.27187695327595e-15
SH3BGR	NA	NA
SH3BGRL	0.840403957184679	1.21263751490806e-21
SH3BGRL2	0.970423580385704	0.000284381737131108
SH3BGRL3	0.345333978007036	0.00793193076876725
SH3BP1	0.702669776334422	1.05793533339391e-12
SH3BP2	0.488740920749925	6.48923517137899e-06
SH3BP4	0.895241221003056	4.77743531753073e-28
SH3BP5	0.0890137196156879	0.652394895610015
SH3BP5L	0.545801848081039	2.84100237846946e-07
SH3D19	0.809329114193021	5.24188083971493e-19
SH3D21	0.77727231560732	2.70282111758764e-07
SH3GL1	0.197730911941174	0.0935708583545773
SH3GL2	NA	NA
SH3GLB1	0.392148259447334	0.0967976577493921
SH3GLB2	0.624289306933052	1.30625642460717e-09
SH3KBP1	0.884592547259944	1.47600910268017e-26
SH3PXD2A	0.781520402464465	5.00103564112852e-17
SH3PXD2B	0.738546717950322	1.77528671503619e-14
SH3RF1	0.410669953900303	0.000207469975951441
SH3TC1	NA	NA
SH3YL1	NA	NA
SHANK2	0.864607457320592	4.03728111964707e-24
SHANK3	0.571271097574879	7.07889327364647e-08
SHARPIN	0.631836299941819	7.18037635814837e-10
SHB	0.271939309729118	0.0167339016469009
SHBG	NA	NA
SHC1	0.340509742788653	0.00244396081648927
SHC4	0.785457851529344	0.00708940036508998
SHCBP1	0.544216114572744	2.10282902312372e-05
SHE	0.335208111204148	0.160639692572815
SHISA2	NA	NA
SHISA5	NA	NA
SHKBP1	0.419570356199613	0.000270301353482527
SHMT1	0.832606602658682	3.3616986078758e-05
SHMT2	0.735024484650781	6.01155569115156e-09
SHOC2	-0.398789448140616	0.287702219415099
SHPK	NA	NA
SHPRH	NA	NA
SHQ1	NA	NA
SHROOM1	0.791174279419714	8.16107791642607e-17
SHROOM2	0.794371167350126	6.6383482078938e-18
SHROOM3	0.832317573786351	6.62241464649187e-21
SHROOM4	0.416309462224651	0.00678197008274953
SIAE	NA	NA
SIAH1	NA	NA
SIAH2	0.517225864174815	0.000232605006697734
SIDT1	NA	NA
SIDT2	0.461151031417121	0.0353693534018393
SIGIRR	0.655914082319692	2.25334216939412e-10
SIGLEC1	NA	NA
SIGLEC14	NA	NA
SIGLEC9	0.247757295323873	0.414423058297046
SIK2	0.385367344014487	0.000829272611709466
SIK3	0.658135073646371	7.81339440669093e-11
SIKE1	0.446210433902464	0.0152554045026302
SIL1	NA	NA
SIMC1	NA	NA
SIN3A	0.688394018782421	4.56617932517021e-12
SIN3B	0.516273520154395	1.53948632127908e-06
SIPA1	0.578706725202123	3.53308865176545e-08
SIPA1L1	0.656304134763356	9.18290464548692e-11
SIPA1L2	0.75305954483489	4.27717291040667e-15
SIPA1L3	0.813281242374149	2.58149337262374e-19
SIRPA	NA	NA
SIRT1	0.577352055848397	7.24334950129394e-08
SIRT2	0.534782044604026	5.43927084068035e-07
SIRT3	NA	NA
SIRT5	0.39193731424658	0.60806268575342
SIRT6	0.663881876552589	4.67219462120741e-11
SIRT7	NA	NA
SIT1	0.161616324336624	0.508605505826532
SIVA1	0.645044617523706	0.0127409105694226
SIX1	NA	NA
SIX3	NA	NA
SIX4	0.283556896541511	0.050813913611435
SIX5	NA	NA
SKA1	NA	NA
SKA2	NA	NA
SKA3	0.458793816948985	0.000155725230440008
SKAP1	NA	NA
SKAP2	0.295052549052555	0.00918748363450685
SKIL	0.160004049932245	0.299505048699239
SKIV2L	0.681115678906049	9.32393150827653e-12
SKIV2L2	0.0147887366100393	0.956649261105788
SKP1	0.512169072101937	3.09355897959645e-06
SKP2	0.294503524346778	0.128188449162255
SLAIN1	0.402290723674722	0.194822898789721
SLAIN2	0.430110353214797	9.45827810021571e-05
SLAMF6	NA	NA
SLAMF7	NA	NA
SLBP	0.781456998565396	8.91232738537761e-16
SLC11A2	0.243533951412165	0.115557087136055
SLC12A2	0.853368299162696	6.48417611935117e-23
SLC12A4	0.24379371782555	0.0390458030388334
SLC12A6	0.281077877550831	0.0614321494651453
SLC12A7	0.69587020210955	2.14560616975093e-12
SLC12A8	NA	NA
SLC12A9	NA	NA
SLC15A2	NA	NA
SLC15A4	NA	NA
SLC16A1	0.63962127289755	2.525086304e-07
SLC16A3	NA	NA
SLC16A6	NA	NA
SLC17A5	0.356520634309796	0.210850907435319
SLC1A1	NA	NA
SLC1A4	NA	NA
SLC1A5	0.678270524721024	6.75377508647296e-09
SLC20A1	0.774738362714178	0.00308516979016598
SLC20A2	0.684943830102222	8.53841921009299e-11
SLC22A18	NA	NA
SLC25A1	NA	NA
SLC25A10	0.679244910057756	7.246326976428e-06
SLC25A11	NA	NA
SLC25A12	NA	NA
SLC25A13	NA	NA
SLC25A14	NA	NA
SLC25A15	NA	NA
SLC25A16	NA	NA
SLC25A17	NA	NA
SLC25A18	NA	NA
SLC25A19	NA	NA
SLC25A20	NA	NA
SLC25A22	NA	NA
SLC25A24	0.742305222250514	4.19295163469869e-08
SLC25A25	NA	NA
SLC25A26	NA	NA
SLC25A29	NA	NA
SLC25A3	0.846340356547582	3.59800723803516e-07
SLC25A30	NA	NA
SLC25A32	NA	NA
SLC25A35	NA	NA
SLC25A36	NA	NA
SLC25A4	NA	NA
SLC25A40	NA	NA
SLC25A42	NA	NA
SLC25A46	0.333775409226213	0.00750989266117343
SLC25A5	0.826648733926348	8.98109533338618e-11
SLC25A51	NA	NA
SLC25A6	0.364658859175421	0.113924653502232
SLC26A11	0.276813047077884	0.652104986432205
SLC26A2	0.872132562210764	0.00216737875823434
SLC26A6	0.0495652781501502	0.850162039808798
SLC27A1	NA	NA
SLC27A2	0.643240153683932	3.57098723871055e-07
SLC27A3	0.139062606803141	0.34586068887873
SLC27A4	NA	NA
SLC27A6	NA	NA
SLC29A1	NA	NA
SLC29A3	NA	NA
SLC2A1	0.745163065521231	3.48731560167634e-08
SLC2A10	0.581481511955501	1.69650284018029e-06
SLC2A13	0.340313245885995	0.153967869495366
SLC2A3	NA	NA
SLC2A5	NA	NA
SLC30A1	0.104482054291485	0.447766840743425
SLC30A5	NA	NA
SLC30A6	NA	NA
SLC30A7	NA	NA
SLC30A8	NA	NA
SLC30A9	NA	NA
SLC33A1	0.537376342174676	0.000242914024641006
SLC34A2	0.815031457292869	3.7867518497811e-05
SLC35A1	NA	NA
SLC35A2	0.291819241379219	0.0607684774585089
SLC35B2	0.685007287877587	4.44329902352755e-11
SLC35B3	NA	NA
SLC35E1	0.314869976473605	0.0244200057160051
SLC35F6	NA	NA
SLC37A1	NA	NA
SLC37A4	NA	NA
SLC38A1	0.660218925216925	1.82600279757431e-07
SLC38A10	0.423026702872927	0.000758754696165166
SLC38A9	NA	NA
SLC39A10	NA	NA
SLC39A11	0.689111065554731	5.93241854477267e-10
SLC39A14	NA	NA
SLC39A6	0.539391948248358	3.54867974263845e-06
SLC39A7	0.755841965928266	0.00712507057202541
SLC39A8	NA	NA
SLC3A2	0.642471119476529	0.000947265341481981
SLC41A3	0.113143377063427	0.771950935837222
SLC43A2	0.305284387057131	0.0661544751035111
SLC43A3	NA	NA
SLC44A1	NA	NA
SLC44A2	NA	NA
SLC44A4	NA	NA
SLC4A1	0.927409733770379	1.79569396378463e-32
SLC4A10	0.971566882808308	0.000257850245194457
SLC4A1AP	0.737128958430699	2.11277374288693e-14
SLC4A2	0.529760071603886	7.25768964180643e-07
SLC4A7	0.756265712454308	1.82670405548674e-15
SLC50A1	NA	NA
SLC5A1	NA	NA
SLC5A3	NA	NA
SLC5A6	NA	NA
SLC6A14	0.792241037945523	5.27083627828943e-05
SLC6A9	NA	NA
SLC7A1	NA	NA
SLC7A2	0.639197184716563	1.32602183661442e-06
SLC7A5	0.565989961594664	0.0278529912202769
SLC7A6OS	0.254030888185152	0.0257899895457988
SLC7A8	NA	NA
SLC8A1	0.207625732861007	0.440350890541266
SLC9A1	0.815360974579663	1.76626381525305e-19
SLC9A3R1	0.904430701918801	1.81331872970241e-29
SLC9A3R2	0.753441156496218	2.23728554972173e-14
SLC9A7	0.589086884599755	0.00194606896943925
SLC9A8	NA	NA
SLC9A9	0.775444051906693	0.00504167357775181
SLCO2A1	NA	NA
SLFN11	NA	NA
SLFN13	NA	NA
SLFN5	0.294197982699629	0.173001124264467
SLIRP	0.444985110631494	7.11620448448589e-05
SLIT2	NA	NA
SLIT3	NA	NA
SLITRK6	NA	NA
SLK	0.546063980207946	2.7966531147762e-07
SLMAP	0.451084418834471	0.000100286869095467
SLMO2	NA	NA
SLPI	NA	NA
SLTM	0.641634557191807	3.22141545465252e-10
SLU7	0.294612560943101	0.0163381972010371
SLX4	-0.0232754269793932	0.899380335182308
SLX4IP	0.190339022170071	0.266167001365668
SMAD1	NA	NA
SMAD2	-0.10573842494558	0.369917555974447
SMAD3	NA	NA
SMAD4	NA	NA
SMAD5	-0.000175280722153816	0.998792861561332
SMAP1	0.348060077480642	0.0206009487493728
SMAP2	0.77164088351658	2.15809168785357e-16
SMARCA1	0.910704230280768	2.31241541304454e-29
SMARCA2	0.694773759684834	2.40035733858195e-12
SMARCA4	0.72280655594298	1.1538653273623e-13
SMARCA5	0.713794282503414	3.18421179141037e-13
SMARCAD1	0.700757364293637	1.29329324714415e-12
SMARCAL1	0.393421130599459	0.000524971062229437
SMARCB1	0.208464778396294	0.229455726041115
SMARCC1	0.708301758693422	1.68205113483203e-12
SMARCC2	0.737281702417187	2.07363885563703e-14
SMARCD1	NA	NA
SMARCD2	0.484279970635955	1.23226422102911e-05
SMARCD3	NA	NA
SMARCE1	0.20193323516813	0.125093737175251
SMC1A	0.544003025933514	1.13116465577055e-06
SMC2	0.534248348586481	0.0071616174036813
SMC3	0.362901723276954	0.00117986777991094
SMC4	0.714720281817359	2.87399144537718e-13
SMC5	0.120486565928259	0.296586920164085
SMC6	0.336833955298435	0.0360115633936229
SMCHD1	0.41757912686592	0.00479818175188186
SMCO3	NA	NA
SMCR8	0.141882875151422	0.21836352168615
SMDT1	NA	NA
SMEK1	0.573088481231455	5.12606728370547e-08
SMEK2	0.124353159154589	0.308657910732443
SMG1	0.623473351625762	1.3922257023751e-09
SMG5	-0.0390441777374291	0.834811538123073
SMG6	0.242814520579883	0.033354199610896
SMG7	0.371809881723369	0.00165713185449882
SMG8	0.327930360301681	0.00359719718905482
SMG9	0.281040467130706	0.0132899301273583
SMIM1	0.605509134912356	0.00171617929160138
SMIM12	NA	NA
SMIM19	NA	NA
SMIM20	NA	NA
SMIM8	NA	NA
SMN1	NA	NA
SMNDC1	0.295713719263506	0.0370687177093323
SMOC1	NA	NA
SMOC2	NA	NA
SMPD1	NA	NA
SMPD2	NA	NA
SMPD4	0.564872573016202	4.2803589468559e-07
SMPDL3A	NA	NA
SMPDL3B	NA	NA
SMR3B	NA	NA
SMS	0.768945719304326	1.07904087963996e-08
SMTN	0.883403684201373	2.11976870666197e-26
SMU1	0.0655662296136647	0.796035609528897
SMUG1	NA	NA
SMURF1	0.414615650712607	0.26718669112171
SMURF2	0.157108910814558	0.533554275473019
SMYD1	NA	NA
SMYD2	0.39756090660416	0.102305043269912
SMYD3	NA	NA
SMYD4	NA	NA
SMYD5	NA	NA
SNAP23	0.41934276420838	0.000200110275415526
SNAP29	0.285529709238718	0.0118301534318965
SNAP47	0.141651900836977	0.509095965217086
SNAPC1	NA	NA
SNAPC2	NA	NA
SNAPC3	NA	NA
SNAPC4	0.181740272095432	0.141047471722436
SNAPC5	NA	NA
